SAP_MAT_NUM	MAT_TYPE	INDT_SECT	DESC	BASE_UOM	MATL_GRP	DIVISION	GEN_ITEM_CAT_GRP	WGT_UOM	WGT_GRS	WGT_NET	PURCH_VAL_KEY	TRP_GRP	STO_COND
000000000010004871	FERT	M	ES-ALN-158 P.ESP WHITE 6063T6 4800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004872	FERT	M	ES-ALN-158 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004873	FERT	M	ES-ALN-158 P.ESP WHITE 6063T6 6700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004874	FERT	M	ES-ALN-158 CLEAR ANOD 6063T6 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004875	FERT	M	ES-ALN-158 CLEAR ANOD 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004876	FERT	M	ES-ALN-158 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004877	FERT	M	ES-ALN-158 CLEAR ANOD 6063T6 6700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004878	FERT	M	ES-ALN-158 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004879	FERT	M	ES-ALN-158 MILL FINISH 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004880	FERT	M	ES-ALN-158 P.A.SILVER 6063T6 4800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004881	FERT	M	ES-ALN-158 P.A.SILVER 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004882	FERT	M	ES-ALN-173 DS A.SILVER 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004883	FERT	M	ES-ALN-173 DS A.SILVER 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004884	FERT	M	ES-ALN-173 DS A.SILVER 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004885	FERT	M	ES-ALN-173 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004886	FERT	M	ES-ALN-173 P.ESP WHITE 6063T6 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004887	FERT	M	ES-ALN-173 P.ESP WHITE 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004888	FERT	M	ES-ALN-173 P.ESP WHITE 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004889	FERT	M	ES-ALN-173 P.ESP WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004890	FERT	M	ES-ALN-173 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004891	FERT	M	ES-ALN-173 D.CBN CREAM 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004892	FERT	M	ES-ALN-173 D.CBN CREAM 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004893	FERT	M	ES-ALN-173 D.CBN CREAM 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004894	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 3900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004895	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004896	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004897	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004898	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004899	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004900	FERT	M	ES-ALN-173 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004901	FERT	M	ES-ALN-173 D.BNE WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004902	FERT	M	ES-ALN-173 DS CHAMPAGN 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004903	FERT	M	ES-ALN-173 MILL FINISH 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004904	FERT	M	ES-ALN-173 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004905	FERT	M	ES-ALN-173 MILL FINISH 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004906	FERT	M	ES-ALN-173 P.A.SILVER 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004907	FERT	M	ES-ALN-173 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004908	FERT	M	ES-ALN-173 P.A.SILVER 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004909	FERT	M	ES-ALN-173 P.BROWN 6063T6 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004910	FERT	M	ES-ALN-173 P.BROWN 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004911	FERT	M	ES-ALN-173 P.SGL WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004912	FERT	M	ES-ALN-174 DS A.SILVER 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004913	FERT	M	ES-ALN-174 DS A.SILVER 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004914	FERT	M	ES-ALN-174 DS A.SILVER 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004915	FERT	M	ES-ALN-174 DS A.SILVER 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004916	FERT	M	ES-ALN-174 CHP ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004917	FERT	M	ES-ALN-174 CHP ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004918	FERT	M	ES-ALN-174 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004919	FERT	M	ES-ALN-174 P.ESP WHITE 6063T6 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004920	FERT	M	ES-ALN-174 P.ESP WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004921	FERT	M	ES-ALN-174 P.ESP WHITE 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004922	FERT	M	ES-ALN-174 P.ESP WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004923	FERT	M	ES-ALN-174 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004924	FERT	M	ES-ALN-174 D.CBN CREAM 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004925	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004926	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 5500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004927	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 5900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004928	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004929	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004930	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004931	FERT	M	ES-ALN-174 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004932	FERT	M	ES-ALN-174 D.BNE WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004933	FERT	M	ES-ALN-174 DS CHAMPAGN 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004934	FERT	M	ES-ALN-174 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004935	FERT	M	ES-ALN-174 P.LG BRONZE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004936	FERT	M	ES-ALN-174 P.A.SILVER 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004937	FERT	M	ES-ALN-174 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004938	FERT	M	ES-ALN-174 P.A.SILVER 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004939	FERT	M	ES-ALN-174 P.BROWN 6063T6 4200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004940	FERT	M	ES-ALN-174 P.BROWN 6063T6 4400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004941	FERT	M	ES-ALN-174 P.BROWN 6063T6 5100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004942	FERT	M	ES-ALN-174 P.BROWN 6063T6 5500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004943	FERT	M	ES-ALN-174 P.BROWN 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004944	FERT	M	ES-ALN-174 P.SGL WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004945	FERT	M	ES-ALN-175 DS A.SILVER 6063T6 4700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004946	FERT	M	ES-ALN-175 DS A.SILVER 6063T6 5100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004947	FERT	M	ES-ALN-175 DS A.SILVER 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004948	FERT	M	ES-ALN-175 DS A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004949	FERT	M	ES-ALN-175 DS A.SILVER 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004950	FERT	M	ES-ALN-175 DS A.SILVER 6063T6 6600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004951	FERT	M	ES-ALN-175 BRONZ ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004952	FERT	M	ES-ALN-175 CHP ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004953	FERT	M	ES-ALN-175 CHP ANOD 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004954	FERT	M	ES-ALN-175 P.ESP WHITE 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004955	FERT	M	ES-ALN-175 P.ESP WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004956	FERT	M	ES-ALN-175 P.ESP WHITE 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004957	FERT	M	ES-ALN-175 P.ESP WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004958	FERT	M	ES-ALN-175 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004959	FERT	M	ES-ALN-175 D.CBN CREAM 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004960	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 3400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004961	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 3700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004962	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 4200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004963	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 4400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004964	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 4700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004965	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004966	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004967	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004968	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004969	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004970	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004971	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004972	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004973	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004974	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004975	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004976	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004977	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004978	FERT	M	ES-ALN-175 CLEAR ANOD 6063T6 6600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004979	FERT	M	ES-ALN-175 D.BNE WHITE 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004980	FERT	M	ES-ALN-175 D.BNE WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004981	FERT	M	ES-ALN-175 DS CHAMPAGN 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004982	FERT	M	ES-ALN-175 DS MDM GREEN 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004983	FERT	M	ES-ALN-175 DS MDM GREEN 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004984	FERT	M	ES-ALN-175 MILL FINISH 6063T6 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004985	FERT	M	ES-ALN-175 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004986	FERT	M	ES-ALN-175 MILL FINISH 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004987	FERT	M	ES-ALN-175 P.LG BRONZE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004988	FERT	M	ES-ALN-175 P.LG BRONZE 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004989	FERT	M	ES-ALN-175 P.A.SILVER 6063T6 5500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004990	FERT	M	ES-ALN-175 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004991	FERT	M	ES-ALN-175 P.A.SILVER 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004992	FERT	M	ES-ALN-175 P.A.SILVER 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004993	FERT	M	ES-ALN-175 P.BROWN 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004994	FERT	M	ES-ALN-175 P.BROWN 6063T6 4800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004995	FERT	M	ES-ALN-175 P.BROWN 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004996	FERT	M	ES-ALN-175 P.BROWN 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004997	FERT	M	ES-ALN-175 P.BROWN 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004998	FERT	M	ES-ALN-175 P.SGL WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010004999	FERT	M	ES-ALN-176 DS A.SILVER 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005000	FERT	M	ES-ALN-176 DS A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005001	FERT	M	ES-ALN-176 DS A.SILVER 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005002	FERT	M	ES-ALN-176 CHP ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005003	FERT	M	ES-ALN-176 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005004	FERT	M	ES-ALN-176 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005005	FERT	M	ES-ALN-176 P.ESP WHITE 6063T6 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005006	FERT	M	ES-ALN-176 P.ESP WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005007	FERT	M	ES-ALN-176 P.ESP WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005008	FERT	M	ES-ALN-176 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005009	FERT	M	ES-ALN-176 D.CBN CREAM 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005010	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 3300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005011	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005012	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005013	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005014	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005015	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005016	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005017	FERT	M	ES-ALN-176 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005018	FERT	M	ES-ALN-176 D.BNE WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005019	FERT	M	ES-ALN-176 DS CHAMPAGN 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005020	FERT	M	ES-ALN-176 MILL FINISH 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005021	FERT	M	ES-ALN-176 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005022	FERT	M	ES-ALN-176 P.LG BRONZE 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005023	FERT	M	ES-ALN-176 P.A.SILVER 6063T6 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005024	FERT	M	ES-ALN-176 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005025	FERT	M	ES-ALN-176 P.A.SILVER 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005026	FERT	M	ES-ALN-176 P.A.SILVER 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005027	FERT	M	ES-ALN-176 P.BROWN 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005028	FERT	M	ES-ALN-176 P.BROWN 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005029	FERT	M	ES-ALN-176 P.BROWN 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005030	FERT	M	ES-ALN-176 P.SGL WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005031	FERT	M	ES-ALN-177 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005032	FERT	M	ES-ALN-177 P.ESP WHITE 6063T6 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005033	FERT	M	ES-ALN-177 P.ESP WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005034	FERT	M	ES-ALN-177 CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005035	FERT	M	ES-ALN-177 CLEAR ANOD 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005036	FERT	M	ES-ALN-177 CLEAR ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005037	FERT	M	ES-ALN-177 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005038	FERT	M	ES-ALN-177 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005039	FERT	M	ES-ALN-177 P.SGL WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005040	FERT	M	ES-ALN-190 DS A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005041	FERT	M	ES-ALN-190 P.ESP WHITE 6063T6 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005042	FERT	M	ES-ALN-190 P.ESP WHITE 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005043	FERT	M	ES-ALN-190 P.ESP WHITE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005044	FERT	M	ES-ALN-190 P.ESP WHITE 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005045	FERT	M	ES-ALN-190 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005046	FERT	M	ES-ALN-190 P.ESP WHITE 6063T6 6700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005047	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005048	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 4100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005049	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005050	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 4800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005051	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005052	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005053	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 5400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005054	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005055	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005056	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005057	FERT	M	ES-ALN-190 CLEAR ANOD 6063T6 6700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005058	FERT	M	ES-ALN-190 DS CHAMPAGN 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005059	FERT	M	ES-ALN-190 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005060	FERT	M	ES-ALN-190 P.LG BRONZE 6063T6 5400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005061	FERT	M	ES-ALN-190 P.LG BRONZE 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005062	FERT	M	ES-ALN-190 P.A.SILVER 6063T6 4800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005063	FERT	M	ES-ALN-190 P.A.SILVER 6063T6 5400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005064	FERT	M	ES-ALN-190 P.A.SILVER 6063T6 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005065	FERT	M	ES-ALN-190 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005066	FERT	M	ES-ALN-190 P.BROWN 6063T6 3400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010005067	FERT	M	ES-ALN-190 P.BROWN 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
